BeeID,bout_index,event_type,dt,Temperature,q10,metabolic_rate_uL_h,metabolic_rate_mL_h,weight_g,mass_specific_mL_g_h,ColonyID,ITS_mm
unmarked47,619,buzz,1,24,0.954130164,10418.548379994889,10.418548379994888,0.2259999999999955,46.09977159289864,4,3.23
unmarked47,620,buzz,2,24,0.954130164,10953.459320773549,10.953459320773549,0.2259999999999955,48.46663416271577,4,3.23
unmarked47,621,buzz,1,24,0.954130164,11488.37026155221,11.48837026155221,0.2259999999999955,50.83349673253291,4,3.23
unmarked47,622,buzz,5,24,0.954130164,12937.309810110346,12.937309810110346,0.2259999999999955,57.24473367305576,4,3.23
unmarked47,623,buzz,3,24,0.954130164,13565.481860308806,13.565481860308806,0.2259999999999955,60.02425602,4,3.23
unmarked47,624,flight,1,24,0.954130164,13425.352197950931,13.425352197950934,0.2259999999999955,59.40421326527079,4,3.23
unmarked47,625,flight,1,24,0.954130164,12629.487420548316,12.629487420548315,0.2259999999999955,55.88268770154232,4,3.23
unmarked47,626,buzz,2,24,0.954130164,11999.63957429453,11.99963957429453,0.2259999999999955,53.09575032873791,4,3.23
unmarked47,627,buzz,1,24,0.954130164,11846.85146704728,11.84685146704728,0.2259999999999955,52.41969675684741,4,3.23
unmarked47,628,buzz,2,24,0.954130164,12137.72873,12.13772873,0.2259999999999955,53.70676430921832,4,3.23
unmarked47,629,buzz,2,24,0.954130164,13635.793429548228,13.635793429548228,0.2259999999999955,60.33536915729423,4,3.23
unmarked47,630,buzz,1,24,0.954130164,12361.955810571872,12.361955810571873,0.2259999999999955,54.69891951580583,4,3.23
unmarked47,631,buzz,2,24,0.954130164,12399.519533487151,12.399519533487153,0.2259999999999955,54.86513067914777,4,3.23
unmarked48,632,buzz,4,24,0.954130164,7091.485429272394,7.091485429272394,0.1125000000000007,63.03542603797644,4,3.503
unmarked48,633,buzz,2,24,0.954130164,6988.440516487334,6.988440516487334,0.1125000000000007,62.119471257664806,4,3.503
unmarked48,634,buzz,2,24,0.954130164,6946.578055529948,6.946578055529948,0.1125000000000007,61.74736049359915,4,3.503
unmarked48,639,buzz,7,24,0.954130164,7195.581902541927,7.195581902541927,0.1125000000000007,63.96072802,4,3.503
unmarked48,640,flight,1,24,0.954130164,7546.649025965098,7.546649025965098,0.1125000000000007,67.08132467524489,4,3.503
unmarked48,641,flight,1,24,0.954130164,6913.341694561705,6.913341694561705,0.1125000000000007,61.45192617388143,4,3.503
unmarked48,642,flight,1,24,0.954130164,6897.5985468512345,6.897598546851235,0.1125000000000007,61.31198708,4,3.503
unmarked48,643,flight,2,24,0.954130164,7493.347880120335,7.493347880120335,0.1125000000000007,66.60753671218033,4,3.503
unmarked48,644,flight,2,24,0.954130164,7614.287313,7.614287313,0.1125000000000007,67.68255389609078,4,3.503
unmarked48,645,flight,1,24,0.954130164,7811.438465849424,7.811438465849424,0.1125000000000007,69.43500858532778,4,3.503
unmarked48,646,flight,1,24,0.954130164,6992.076897369402,6.992076897369402,0.1125000000000007,62.15179464328318,4,3.503
unmarked48,647,flight,1,24,0.954130164,7229.675917484403,7.229675917484402,0.1125000000000007,64.26378593319428,4,3.503
unmarked48,648,flight,2,24,0.954130164,7660.8315,7.6608315,0.1125000000000007,68.09628000140127,4,3.503
unmarked48,649,flight,1,24,0.954130164,7329.867599426226,7.329867599426226,0.1125000000000007,65.15437866156604,4,3.503
unmarked48,650,flight,2,24,0.954130164,6113.343625287464,6.113343625287463,0.1125000000000007,54.34083222477711,4,3.503
unmarked48,651,flight,1,24,0.954130164,6004.592250815933,6.004592250815933,0.1125000000000007,53.374153340585735,4,3.503
unmarked48,652,flight,2,24,0.954130164,6382.076866792787,6.3820768667927865,0.1125000000000007,56.72957214926885,4,3.503
unmarked5,672,buzz,2,22.5,1.0586737026540554,11929.919758719563,11.929919758719564,0.2550000000000025,46.78399905380175,5,5.112
unmarked5,734,buzz,3,22.5,1.0586737026540554,8998.369487786935,8.998369487786935,0.2550000000000025,35.287723481517034,5,5.112
unmarked5,739,flight,1,22.5,1.0586737026540554,9641.110619203306,9.641110619203303,0.2550000000000025,37.80827694,5,5.112
unmarked5,740,flight,1,22.5,1.0586737026540554,8278.282502593624,8.278282502593624,0.2550000000000025,32.46385295134722,5,5.112
unmarked50,741,buzz,1,23,1.0226113898709317,8245.975016353512,8.245975016353512,0.2365000000000012,34.86670197189627,5,4.711
unmarked50,742,buzz,1,23,1.0226113898709317,8245.975016353512,8.245975016353512,0.2365000000000012,34.86670197189627,5,4.711
unmarked50,747,flight,1,23,1.0226113898709317,11005.21942824596,11.00521942824596,0.2365000000000012,46.53369737101861,5,4.711
unmarked50,748,flight,3,23,1.0226113898709317,10389.212234502613,10.389212234502612,0.2365000000000012,43.92901579070849,5,4.711
unmarked50,749,flight,1,23,1.0226113898709317,10880.37453,10.88037453,0.2365000000000012,46.005811967358746,5,4.711
unmarked50,750,flight,2,23,1.0226113898709317,10602.235480960797,10.602235480960797,0.2365000000000012,44.82974833387205,5,4.711
unmarked50,751,flight,1,23,1.0226113898709317,10676.721881032156,10.676721881032158,0.2365000000000012,45.1447014,5,4.711
unmarked50,752,flight,2,23,1.0226113898709317,10182.013373476577,10.182013373476575,0.2365000000000012,43.05291067,5,4.711
unmarked50,753,flight,1,23,1.0226113898709317,10239.626685615072,10.239626685615072,0.2365000000000012,43.29651876,5,4.711
unmarked50,754,flight,1,23,1.0226113898709317,10676.275204377063,10.676275204377063,0.2365000000000012,45.14281270349685,5,4.711
unmarked50,755,flight,2,23,1.0226113898709317,11053.513273744004,11.053513273744004,0.2365000000000012,46.73789967756425,5,4.711
unmarked50,756,flight,1,23,1.0226113898709317,11180.657820203103,11.180657820203104,0.2365000000000012,47.27550875350124,5,4.711
unmarked50,757,flight,1,23,1.0226113898709317,11061.130092420315,11.061130092420315,0.2365000000000012,46.770106099028574,5,4.711
unmarked50,758,flight,1,23,1.0226113898709317,11028.211004646704,11.028211004646703,0.2365000000000012,46.63091333888645,5,4.711
unmarked50,759,flight,2,23,1.0226113898709317,11099.103743771784,11.099103743771783,0.2365000000000012,46.930671221022095,5,4.711
unmarked50,760,flight,1,23,1.0226113898709317,11008.812475625407,11.008812475625408,0.2365000000000012,46.54888996036089,5,4.711
unmarked50,761,flight,1,23,1.0226113898709317,10881.676519101984,10.881676519101983,0.2365000000000012,46.011317205504966,5,4.711
unmarked50,762,flight,1,23,1.0226113898709317,10876.428068404608,10.876428068404609,0.2365000000000012,45.98912502496639,5,4.711
unmarked50,763,flight,2,23,1.0226113898709317,8999.195183778349,8.999195184,0.2365000000000012,38.05156525910487,5,4.711
unmarked50,764,flight,2,23,1.0226113898709317,9153.860657006217,9.153860657006216,0.2365000000000012,38.70554189008949,5,4.711
unmarked50,765,flight,1,23,1.0226113898709317,8254.452055730984,8.254452055730985,0.2365000000000012,34.90254569019425,5,4.711
unmarked50,766,flight,1,23,1.0226113898709317,7985.865628,7.985865628448719,0.2365000000000012,33.76687369322908,5,4.711
unmarked50,767,flight,1,23,1.0226113898709317,7585.586897334321,7.585586897334322,0.2365000000000012,32.074363202259114,5,4.711
unmarked50,768,flight,2,23,1.0226113898709317,8371.295428615358,8.371295428615358,0.2365000000000012,35.396598006830075,5,4.711
unmarked50,769,flight,2,23,1.0226113898709317,8816.701387,8.816701386797929,0.2365000000000012,37.27992129724263,5,4.711
unmarked50,770,flight,2,23,1.0226113898709317,8024.701954768684,8.024701954768684,0.2365000000000012,33.93108649,5,4.711
unmarked50,771,flight,1,23,1.0226113898709317,8637.721487075383,8.637721487075384,0.2365000000000012,36.52313525190417,5,4.711
unmarked50,772,flight,2,23,1.0226113898709317,9605.525610461626,9.605525610461626,0.2365000000000012,40.61533027679313,5,4.711
unmarked501,773,buzz,1,24,0.954130164,6617.241137554601,6.6172411375546005,0.1905000000000001,34.73617395041783,5,4.403
unmarked501,774,buzz,1,24,0.954130164,6469.905884196151,6.469905884196152,0.1905000000000001,33.962760546961405,5,4.403
unmarked501,775,buzz,1,24,0.954130164,6409.820872883424,6.409820872883424,0.1905000000000001,33.647353663430025,5,4.403
unmarked501,776,buzz,1,24,0.954130164,6132.269751,6.132269751,0.1905000000000001,32.19039239488681,5,4.403
unmarked501,777,buzz,1,24,0.954130164,6052.148006463524,6.052148006463525,0.1905000000000001,31.769805808207455,5,4.403
unmarked501,778,buzz,1,24,0.954130164,5631.500259289351,5.631500259289351,0.1905000000000001,29.561681151125185,5,4.403
unmarked501,779,buzz,1,24,0.954130164,5485.621390213646,5.485621390213646,0.1905000000000001,28.79591280952044,5,4.403
unmarked501,780,buzz,2,24,0.954130164,5475.257819195369,5.475257819195369,0.1905000000000001,28.74151086191793,5,4.403
unmarked501,781,buzz,1,24,0.954130164,5464.894248177093,5.464894248177092,0.1905000000000001,28.687108914315427,5,4.403
unmarked501,802,flight,1,24,0.954130164,8279.406107694575,8.279406107694575,0.1905000000000001,43.46144938422346,5,4.403
unmarked501,803,flight,1,24,0.954130164,7481.651007610503,7.481651007610504,0.1905000000000001,39.27375857013385,5,4.403
unmarked501,804,flight,1,24,0.954130164,7427.317111275936,7.427317111275936,0.1905000000000001,38.98854126654032,5,4.403
unmarked501,805,flight,1,24,0.954130164,7414.463833007008,7.414463833007009,0.1905000000000001,38.92106998953808,5,4.403
unmarked501,806,flight,2,24,0.954130164,7799.814871,7.799814871,0.1905000000000001,40.94391008155488,5,4.403
unmarked501,807,flight,2,24,0.954130164,7875.853701499679,7.875853701499679,0.1905000000000001,41.34306404986706,5,4.403
unmarked501,808,flight,1,24,0.954130164,7951.773457018647,7.951773457018647,0.1905000000000001,41.74159295022909,5,4.403
unmarked501,809,flight,1,24,0.954130164,7562.579946491895,7.562579946491895,0.1905000000000001,39.69858239628289,5,4.403
unmarked501,810,flight,1,24,0.954130164,7549.008780687371,7.549008781,0.1905000000000001,39.62734268077357,5,4.403
unmarked501,811,flight,1,24,0.954130164,5559.531747606661,5.559531747606661,0.1905000000000001,29.183893688223925,5,4.403
unmarked501,816,flight,1,24,0.954130164,5579.107063708909,5.579107063708909,0.1905000000000001,29.28665125306512,5,4.403
unmarked52,848,buzz,1,23.5,0.9877774918486618,13225.805635563996,13.225805635563995,0.2380000000000013,55.570611914134126,5,4.662
unmarked52,858,flight,1,23.5,0.9877774918486618,13554.786509668182,13.55478650966818,0.2380000000000013,56.95288449440381,5,4.662
unmarked52,860,flight,1,23.5,0.9877774918486618,12681.640595748557,12.681640595748556,0.2380000000000013,53.28420418381717,5,4.662
unmarked52,861,buzz,1,23.5,0.9877774918486618,9564.115264,9.564115264,0.2380000000000013,40.18535825001239,5,4.662
unmarked56,862,buzz,1,23.5,0.9877774918486618,6867.374845454045,6.867374845454044,0.1720000000000006,39.92659793868616,5,3.91
unmarked56,863,buzz,1,23.5,0.9877774918486618,6647.880808990353,6.647880808990354,0.1720000000000006,38.650469819711226,5,3.91
unmarked56,864,buzz,2,23.5,0.9877774918486618,6660.472601345441,6.660472601345441,0.1720000000000006,38.72367791479894,5,3.91
unmarked56,865,buzz,2,23.5,0.9877774918486618,7241.608769792288,7.241608769792289,0.1720000000000006,42.10237656855967,5,3.91
unmarked56,868,buzz,1,23.5,0.9877774918486618,7993.744631407015,7.993744631407015,0.1720000000000006,46.47525948492434,5,3.91
unmarked56,869,buzz,1,23.5,0.9877774918486618,8220.411118,8.220411118,0.1720000000000006,47.79308789415402,5,3.91
unmarked56,870,buzz,1,23.5,0.9877774918486618,8220.411118,8.220411118,0.1720000000000006,47.79308789415402,5,3.91
unmarked56,871,buzz,1,23.5,0.9877774918486618,8260.411364882428,8.260411364882428,0.1720000000000006,48.02564747,5,3.91
unmarked56,872,buzz,7,23.5,0.9877774918486618,9783.354792040363,9.783354792040363,0.1720000000000006,56.87996972116471,5,3.91
unmarked56,877,flight,1,23.5,0.9877774918486618,8620.163483412678,8.620163483412679,0.1720000000000006,50.11722955,5,3.91
unmarked56,878,flight,1,23.5,0.9877774918486618,8597.19173,8.59719173,0.1720000000000006,49.98367284919895,5,3.91
unmarked56,879,flight,2,23.5,0.9877774918486618,9393.547624,9.393547624,0.1720000000000006,54.61364897796528,5,3.91
unmarked56,880,flight,1,23.5,0.9877774918486618,9311.265956694564,9.311265956694564,0.1720000000000006,54.13526719008448,5,3.91
unmarked56,881,flight,1,23.5,0.9877774918486618,9161.609369348562,9.161609369,0.1720000000000006,53.265170752026336,5,3.91
unmarked56,882,flight,1,23.5,0.9877774918486618,9000.824875890385,9.000824875890384,0.1720000000000006,52.33037718540903,5,3.91
unmarked56,883,flight,2,23.5,0.9877774918486618,8049.484322605538,8.049484322605538,0.1720000000000006,46.79932745700878,5,3.91
unmarked56,884,flight,1,23.5,0.9877774918486618,8071.695684842748,8.071695684842748,0.1720000000000006,46.92846328,5,3.91
unmarked56,885,flight,2,23.5,0.9877774918486618,8385.737214604713,8.385737214604713,0.1720000000000006,48.75428613142258,5,3.91
unmarked56,886,flight,1,23.5,0.9877774918486618,8509.445085,8.509445085,0.1720000000000006,49.47351793485652,5,3.91
unmarked56,887,flight,1,23.5,0.9877774918486618,8773.171007122031,8.773171007,0.1720000000000006,51.00680818094186,5,3.91
unmarked56,888,flight,1,23.5,0.9877774918486618,9050.23074,9.05023074,0.1720000000000006,52.61762058288168,5,3.91
unmarked56,889,flight,2,23.5,0.9877774918486618,9157.645023162771,9.157645023162772,0.1720000000000006,53.24212222769035,5,3.91
unmarked56,890,flight,3,23.5,0.9877774918486618,9230.440470757552,9.230440470757552,0.1720000000000006,53.66535157417162,5,3.91
unmarked56,891,flight,2,23.5,0.9877774918486618,8813.456326794088,8.813456326794089,0.1720000000000006,51.24102515577941,5,3.91
unmarked56,892,flight,1,23.5,0.9877774918486618,8625.638536494498,8.625638536494499,0.1720000000000006,50.149061258688775,5,3.91
unmarked56,893,flight,2,23.5,0.9877774918486618,8885.656144561279,8.885656145,0.1720000000000006,51.66079154,5,3.91
unmarked56,894,flight,2,23.5,0.9877774918486618,9147.904549315655,9.147904549315657,0.1720000000000006,53.18549157,5,3.91
unmarked56,895,flight,2,23.5,0.9877774918486618,8536.998743,8.536998743,0.1720000000000006,49.63371362104326,5,3.91
unmarked56,896,flight,1,23.5,0.9877774918486618,8353.625951233198,8.353625951233198,0.1720000000000006,48.56759273972773,5,3.91
unmarked56,897,flight,1,23.5,0.9877774918486618,9721.919829823764,9.721919829823763,0.1720000000000006,56.52278970827751,5,3.91
unmarked56,898,flight,1,23.5,0.9877774918486618,9164.782505763376,9.164782505763377,0.1720000000000006,53.28361921955432,5,3.91
unmarked56,899,flight,1,23.5,0.9877774918486618,8994.336363101931,8.994336363101931,0.1720000000000006,52.29265327384826,5,3.91
unmarked57,900,buzz,2,24,0.954130164,6794.5387496356125,6.794538749635612,0.2755000000000027,24.66257259395842,5,5.168
unmarked57,901,buzz,1,24,0.954130164,6764.469909986716,6.764469909986715,0.2755000000000027,24.55342980031451,5,5.168
unmarked57,902,flight,1,24,0.954130164,9915.043588,9.915043587703362,0.2755000000000027,35.98926892088299,5,5.168
unmarked57,903,flight,1,24,0.954130164,9645.918198700529,9.645918198700526,0.2755000000000027,35.01240725,5,5.168
unmarked57,904,flight,1,24,0.954130164,7938.584706583966,7.938584706583966,0.2755000000000027,28.815189497582168,5,5.168
unmarked57,905,flight,1,24,0.954130164,8760.651806557791,8.760651807,0.2755000000000027,31.799099116361894,5,5.168
unmarked57,906,flight,1,24,0.954130164,6698.182670954157,6.698182670954157,0.2755000000000027,24.31282276208381,5,5.168
unmarked57,907,flight,1,24,0.954130164,8271.363935365971,8.271363935,0.2755000000000027,30.02309958390522,5,5.168
unmarked57,908,flight,1,24,0.954130164,8339.897578457285,8.339897578457284,0.2755000000000027,30.271860538864612,5,5.168
unmarked57,909,flight,1,24,0.954130164,8282.510083944984,8.282510083944985,0.2755000000000027,30.063557473484217,5,5.168
unmarked57,910,flight,1,24,0.954130164,8129.287465820917,8.129287465820918,0.2755000000000027,29.507395520220825,5,5.168
unmarked57,911,flight,2,24,0.954130164,8459.882118178808,8.459882118178808,0.2755000000000027,30.707376109541645,5,5.168
unmarked57,912,flight,2,24,0.954130164,8062.1420821186175,8.062142082118617,0.2755000000000027,29.263673619305035,5,5.168
unmarked57,913,flight,1,24,0.954130164,8432.617276,8.432617276,0.2755000000000027,30.60841116608561,5,5.168
unmarked57,914,flight,2,24,0.954130164,9113.284575797948,9.113284575797946,0.2755000000000027,33.07907287040964,5,5.168
unmarked57,915,flight,2,24,0.954130164,9463.270778788445,9.463270778788443,0.2755000000000027,34.349440213387844,5,5.168
unmarked57,916,flight,2,24,0.954130164,8292.536465363206,8.292536465363206,0.2755000000000027,30.099950872461427,5,5.168
unmarked59,917,buzz,2,23.5,0.9877774918486618,12129.82719481373,12.12982719481373,0.2285000000000003,53.08458290946919,5,4.851
unmarked59,918,buzz,1,23.5,0.9877774918486618,11206.904999969369,11.20690499996937,0.2285000000000003,49.04553610489869,5,4.851
unmarked59,919,buzz,1,23.5,0.9877774918486618,8172.683684943372,8.172683684943372,0.2285000000000003,35.76666821,5,4.851
unmarked59,920,buzz,2,23.5,0.9877774918486618,9638.063447430764,9.638063447430763,0.2285000000000003,42.17970874149125,5,4.851
unmarked59,921,buzz,2,23.5,0.9877774918486618,9809.891095692312,9.809891095692311,0.2285000000000003,42.9316897,5,4.851
unmarked59,924,buzz,2,23.5,0.9877774918486618,7749.841625342249,7.749841625342249,0.2285000000000003,33.91615590959403,5,4.851
unmarked59,925,buzz,1,23.5,0.9877774918486618,7674.239309226636,7.674239309226635,0.2285000000000003,33.58529238173577,5,4.851
unmarked59,926,buzz,3,23.5,0.9877774918486618,7657.668354023383,7.657668354023383,0.2285000000000003,33.51277179003663,5,4.851
unmarked59,927,buzz,2,23.5,0.9877774918486618,8381.907996379812,8.381907996379812,0.2285000000000003,36.682310706257326,5,4.851
unmarked59,928,buzz,3,23.5,0.9877774918486618,8779.507402176743,8.779507402176744,0.2285000000000003,38.422351869482405,5,4.851
unmarked59,946,flight,2,23.5,0.9877774918486618,14305.690217639574,14.305690217639574,0.2285000000000003,62.60695937697834,5,4.851
unmarked59,947,flight,2,23.5,0.9877774918486618,13652.192433472368,13.652192433472369,0.2285000000000003,59.74701283795338,5,4.851
unmarked59,948,flight,2,23.5,0.9877774918486618,13298.390093886515,13.298390093886516,0.2285000000000003,58.19864374,5,4.851
unmarked59,950,buzz,2,23.5,0.9877774918486618,13601.051834275888,13.601051834275887,0.2285000000000003,59.52320277582436,5,4.851
unmarked59,951,buzz,2,23.5,0.9877774918486618,13269.499972915924,13.269499972915922,0.2285000000000003,58.07220994711554,5,4.851
unmarked59,952,buzz,3,23.5,0.9877774918486618,11303.635283969132,11.303635283969133,0.2285000000000003,49.46886338717336,5,4.851
unmarked59,953,buzz,1,23.5,0.9877774918486618,11178.113261636963,11.178113261636964,0.2285000000000003,48.919532873684666,5,4.851
unmarked59,954,buzz,1,23.5,0.9877774918486618,11129.19219846467,11.12919219846467,0.2285000000000003,48.70543631713196,5,4.851
unmarked59,955,buzz,2,23.5,0.9877774918486618,11106.560043015936,11.106560043015936,0.2285000000000003,48.60638968,5,4.851
unmarked59,962,buzz,2,23.5,0.9877774918486618,14751.301931316297,14.751301931316297,0.2285000000000003,64.55712004952417,5,4.851
unmarked59,963,buzz,2,23.5,0.9877774918486618,11966.940513297406,11.966940513297406,0.2285000000000003,52.371730911585935,5,4.851
unmarked59,964,buzz,2,23.5,0.9877774918486618,11045.85084325592,11.04585084325592,0.2285000000000003,48.34070391,5,4.851
unmarked59,965,buzz,2,23.5,0.9877774918486618,11292.133405298546,11.292133405298546,0.2285000000000003,49.41852693784914,5,4.851
unmarked59,970,buzz,1,23.5,0.9877774918486618,13228.27112818365,13.22827112818365,0.2285000000000003,57.89177736623032,5,4.851
unmarked59,971,buzz,1,23.5,0.9877774918486618,13530.316495418112,13.530316495418113,0.2285000000000003,59.213638929619655,5,4.851
